# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
1.099999999999999936e-02,-6.513486057519912720e-02,-7.515437155961990356e-02,2.875854015350341797e+00,-1.068220287561416626e-02,-2.099522575736045837e-02,1.196439266204833984e-01,1.203340588032585645e-01,-6.206084588856722317e-02,-2.085272115488079336e-02,5.357543159494404517e-02,6.513486057519912720e-02,7.515437155961990356e-02,-2.875854015350341797e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.203340588032585645e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.357543159494404517e-02,8.392041625976562500e+02,7.300429687500000000e+02,1.003613769531250000e+03,7.196630859375000000e+02,7.793203587580771909e+02
1.200000000000000025e-02,-7.695538550615310669e-02,-9.969615191221237183e-02,-8.866091370582580566e-01,-1.182052493095397949e-02,-2.454178035259246826e-02,-3.762463152408599854e+00,1.236100847810819997e-01,3.241571967428288903e-03,-4.487040241575360189e-02,6.010741173255484959e-02,7.695538550615310669e-02,9.969615191221237183e-02,8.866091370582580566e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.236100847810819997e-01,3.241571967428288903e-03,0.000000000000000000e+00,6.010741173255484959e-02,9.523764038085937500e+02,7.317171020507812500e+02,9.988378906250000000e+02,8.328363647460937500e+02,8.809465096936428381e+02
1.299999999999999940e-02,-8.712271600961685181e-02,-1.248237341642379761e-01,-4.176287174224853516e+00,-1.016733050346374512e-02,-2.512758225202560425e-02,-3.289678037166595459e+00,4.905675516955290000e-02,1.264886088117755936e-02,2.849691151284023879e-02,9.187133658373167200e-02,8.712271600961685181e-02,1.248237341642379761e-01,4.176287174224853516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.905675516955290000e-02,1.264886088117755936e-02,2.849691151284023879e-02,9.187133658373167200e-02,1.065469848632812500e+03,7.619448852539062500e+02,9.942534790039062500e+02,9.459307861328125000e+02,7.887840617105999854e+02
1.400000000000000029e-02,-9.377718716859817505e-02,-1.489785015583038330e-01,-4.179212570190429688e+00,-6.654471158981323242e-03,-2.415476739406585693e-02,-2.925395965576171875e-03,9.951609690077271864e-02,1.113133093065205720e-01,3.018478275463976068e-03,-4.761801730641082586e-02,9.377718716859817505e-02,1.489785015583038330e-01,4.179212570190429688e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.951609690077271864e-02,1.113133093065205720e-01,3.018478275463976068e-03,0.000000000000000000e+00,1.178016113281250000e+03,8.743768310546875000e+02,1.106798706054687500e+03,1.058476928710937500e+03,7.813032910069100581e+02
1.499999999999999944e-02,-1.015253141522407532e-01,-1.761377751827239990e-01,-3.759021759033203125e+00,-7.748126983642578125e-03,-2.715927362442016602e-02,4.201908111572265625e-01,3.099664765781144984e-02,-4.558083893193148883e-03,2.948789121671988381e-02,-1.563963739389948732e-02,1.015253141522407532e-01,1.761377751827239990e-01,3.759021759033203125e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.099664765781144984e-02,0.000000000000000000e+00,2.948789121671988381e-02,0.000000000000000000e+00,1.290491821289062500e+03,9.869924316406250000e+02,1.126842651367187500e+03,1.052965698242187500e+03,7.720119206649318357e+02
1.600000000000000033e-02,-9.040012210607528687e-02,-2.079377770423889160e-01,-3.730327606201171875e+00,1.112519204616546631e-02,-3.180000185966491699e-02,2.869415283203125000e-02,3.684955419301265411e-02,-3.533408556554624991e-02,-3.926721672033911537e-02,-4.823814670542896088e-02,9.040012210607528687e-02,2.079377770423889160e-01,3.730327606201171875e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.684955419301265411e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.403032714843750000e+03,9.832410278320312500e+02,1.239393066406250000e+03,1.047649536132812500e+03,8.507169309226405858e+02
1.700000000000000122e-02,-7.767158001661300659e-02,-2.617548704147338867e-01,-5.731788158416748047e+00,1.272854208946228027e-02,-5.381709337234497070e-02,-2.001460552215576172e+00,-3.994036889298209492e-02,1.130001142444170686e-01,1.138510028482466602e-01,-4.391248758154553400e-03,7.767158001661300659e-02,2.617548704147338867e-01,5.731788158416748047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.130001142444170686e-01,1.138510028482466602e-01,0.000000000000000000e+00,1.515911499023437500e+03,9.792399902343750000e+02,1.229353515625000000e+03,1.042797485351562500e+03,-1.328121924769565396e+02
1.799999999999999864e-02,-5.001142621040344238e-02,-3.276862800121307373e-01,-3.782734394073486328e+00,2.766015380620956421e-02,-6.593140959739685059e-02,1.949053764343261719e+00,-3.178916047437466141e-02,1.201591262170083885e-01,1.203321878668462963e-01,-7.665842120707887231e-03,5.001142621040344238e-02,3.276862800121307373e-01,3.782734394073486328e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.201591262170083885e-01,1.203321878668462963e-01,0.000000000000000000e+00,1.628132812500000000e+03,1.092110229492187500e+03,1.342224243164062500e+03,1.037400634765625000e+03,8.913499730699369366e+02
1.899999999999999953e-02,-9.657474234700202942e-03,-4.093986153602600098e-01,3.393445909023284912e-01,4.035395197570323944e-02,-8.171233534812927246e-02,4.122078984975814819e+00,-2.759906462107573205e-02,5.802521032149350610e-03,6.030676035498454268e-02,1.147954774999905142e-01,9.657474234700202942e-03,4.093986153602600098e-01,-3.393445909023284912e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.802521032149350610e-03,6.030676035498454268e-02,1.147954774999905142e-01,1.608577758789062500e+03,1.205342163085937500e+03,1.455457397460937500e+03,1.031768310546875000e+03,7.793406261925335912e+02
2.000000000000000042e-02,2.616422995924949646e-02,-4.912342727184295654e-01,1.336030244827270508e+00,3.582170419394969940e-02,-8.183565735816955566e-02,9.966856539249420166e-01,1.580454102944434808e-02,8.324427018580951576e-02,-3.564968615364288995e-03,-5.805944878633387263e-02,-2.616422995924949646e-02,4.912342727184295654e-01,-1.336030244827270508e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.580454102944434808e-02,8.324427018580951576e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.590003906250000000e+03,1.247599121093750000e+03,1.568169311523437500e+03,1.144147705078125000e+03,7.634604052517358923e+02
