# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
1.099999999999999936e-02,-2.770309709012508392e-02,2.912498265504837036e-02,-3.124246835708618164e+00,-4.254842177033424377e-03,3.499822691082954407e-03,-1.707317590713500977e+00,5.801806818887465106e-02,3.521220083316130289e-02,7.241113352239157697e-02,-1.590952221733769878e-02,2.770309709012508392e-02,-2.912498265504837036e-02,3.124246835708618164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.801806818887465106e-02,3.521220083316130289e-02,7.241113352239157697e-02,0.000000000000000000e+00,5.131162719726562500e+02,5.194570922851562500e+02,4.241835327148437500e+02,6.207302856445312500e+02,7.735946529603648969e+02
1.200000000000000025e-02,-2.889885008335113525e-02,3.704837337136268616e-02,-1.338448405265808105e+00,-1.195752993226051331e-03,7.923390716314315796e-03,1.785798430442810059e+00,6.800315468731078783e-02,1.123857837555537059e-02,7.659363456474128917e-02,9.435238166317912178e-02,2.889885008335113525e-02,-3.704837337136268616e-02,1.338448405265808105e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.800315468731078783e-02,1.123857837555537059e-02,7.659363456474128917e-02,9.435238166317912178e-02,6.253645019531250000e+02,6.323000488281250000e+02,5.370272216796875000e+02,6.253095703125000000e+02,7.936165004943950407e+02
1.299999999999999940e-02,-2.410080097615718842e-02,4.127293452620506287e-02,-1.493941307067871094e+00,4.798049107193946838e-03,4.224561154842376709e-03,-1.554929018020629883e-01,-5.203102017533452195e-02,5.318642473368734302e-02,1.662668052062456908e-02,3.441759813592112915e-02,2.410080097615718842e-02,-4.127293452620506287e-02,1.493941307067871094e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.318642473368734302e-02,1.662668052062456908e-02,3.441759813592112915e-02,7.379360961914062500e+02,7.354503173828125000e+02,6.495469360351562500e+02,7.378811645507812500e+02,8.115563522390575599e+02
1.400000000000000029e-02,-1.893086172640323639e-02,4.573760181665420532e-02,3.353494703769683838e-01,5.169939249753952026e-03,4.464667290449142456e-03,1.829290777444839478e+00,3.357092773070545488e-02,6.149961628456490637e-03,1.305641582779239196e-01,-1.233614907330551902e-02,1.893086172640323639e-02,-4.573760181665420532e-02,-3.353494703769683838e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.357092773070545488e-02,6.149961628456490637e-03,1.305641582779239196e-01,0.000000000000000000e+00,7.397458496093750000e+02,8.483004760742187500e+02,7.623978881835937500e+02,8.501217041015625000e+02,7.681817576023686343e+02
1.499999999999999944e-02,-2.025855518877506256e-02,5.753052979707717896e-02,1.234931111335754395e+00,-1.327693462371826172e-03,1.179292798042297363e-02,8.995816409587860107e-01,1.088247193195012869e-01,4.016335601458553839e-02,7.568500963352878252e-02,7.631521608852112615e-02,2.025855518877506256e-02,-5.753052979707717896e-02,-1.234931111335754395e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.088247193195012869e-01,4.016335601458553839e-02,7.568500963352878252e-02,7.631521608852112615e-02,8.521417236328125000e+02,9.020037231445312500e+02,8.750936889648437500e+02,8.494416503906250000e+02,8.022709184638446231e+02
1.600000000000000033e-02,-1.779114454984664917e-02,5.924666672945022583e-02,1.235215187072753906e+00,2.467410638928413391e-03,1.716136932373046875e-03,2.840757369995117188e-04,2.700128577137466540e-02,1.102104877231472879e-01,-4.599668880609400490e-02,7.034749596500361468e-02,1.779114454984664917e-02,-5.924666672945022583e-02,-1.235215187072753906e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700128577137466540e-02,1.102104877231472879e-01,0.000000000000000000e+00,7.034749596500361468e-02,9.646873779296875000e+02,1.014549438476562500e+03,9.876394653320312500e+02,9.619873046875000000e+02,7.981757582218172047e+02
1.700000000000000122e-02,-1.506146881729364395e-02,6.121257692575454712e-02,-6.952462792396545410e-01,2.729675732553005219e-03,1.965910196304321289e-03,-1.930461466312408447e+00,4.877666312892978140e-03,7.536702746574486245e-02,9.314245911784485576e-02,2.179184141433354940e-02,1.506146881729364395e-02,-6.121257692575454712e-02,6.952462792396545410e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.877666312892978140e-03,7.536702746574486245e-02,9.314245911784485576e-02,2.179184141433354940e-02,1.077554443359375000e+03,1.126773803710937500e+03,9.835458374023437500e+02,1.074855102539062500e+03,7.878997829166598876e+02
1.799999999999999864e-02,-1.898876857012510300e-03,7.239359617233276367e-02,5.567506551742553711e-01,1.316259196028113365e-02,1.118101924657821655e-02,1.251996934413909912e+00,-5.126501750348158581e-02,-2.335779937127149819e-03,9.424320945627290280e-02,3.035954425981824897e-02,1.898876857012510300e-03,-7.239359617233276367e-02,-5.567506551742553711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.424320945627290280e-02,3.035954425981824897e-02,1.114335693359375000e+03,1.239527832031250000e+03,1.096300415039062500e+03,1.187191894531250000e+03,8.048050980199315063e+02
1.899999999999999953e-02,5.325035657733678818e-03,9.128347039222717285e-02,5.088461041450500488e-01,7.223912514746189117e-03,1.888987421989440918e-02,-4.790455102920532227e-02,-1.581640914687965083e-02,7.007334109403812183e-02,1.266361448329021144e-01,-5.216438116529760471e-02,-5.325035657733678818e-03,-9.128347039222717285e-02,-5.088461041450500488e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.007334109403812183e-02,1.266361448329021144e-01,0.000000000000000000e+00,1.107585815429687500e+03,1.229811035156250000e+03,1.208838134765625000e+03,1.299745483398437500e+03,8.099745892508236693e+02
2.000000000000000042e-02,-1.146674714982509613e-02,1.105488166213035583e-01,4.535844326019287109e+00,-1.679178280755877495e-02,1.926534622907638550e-02,4.026998221874237061e+00,9.714454245423317924e-02,1.575045547414198263e-02,1.052584659104009307e-01,4.963110161156555206e-02,1.146674714982509613e-02,-1.105488166213035583e-01,-4.535844326019287109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.714454245423317924e-02,1.575045547414198263e-02,1.052584659104009307e-01,4.963110161156555206e-02,1.100316650390625000e+03,1.343027221679687500e+03,1.322055664062500000e+03,1.287945190429687500e+03,7.625365066544140973e+02
2.100000000000000130e-02,-2.740003913640975952e-02,1.295554637908935547e-01,4.537793636322021484e+00,-1.593329198658466339e-02,1.900664716958999634e-02,1.949310302734375000e-03,4.884269511660511986e-02,5.150305889868717069e-02,5.379827246949273056e-02,5.447668057357274440e-02,2.740003913640975952e-02,-1.295554637908935547e-01,-4.537793636322021484e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.884269511660511986e-02,5.150305889868717069e-02,5.379827246949273056e-02,5.447668057357274440e-02,1.212861938476562500e+03,1.455573242187500000e+03,1.434601684570312500e+03,1.400490600585937500e+03,8.285169363699324094e+02
2.199999999999999872e-02,-4.492175951600074768e-02,1.503165364265441895e-01,4.540304660797119141e+00,-1.752172037959098816e-02,2.076107263565063477e-02,2.511024475097656250e-03,-4.707010229638798615e-02,3.658619695296631835e-02,3.875399996253532653e-02,4.080252417657859176e-03,4.492175951600074768e-02,-1.503165364265441895e-01,-4.540304660797119141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.658619695296631835e-02,3.875399996253532653e-02,4.080252417657859176e-03,1.325407226562500000e+03,1.568119384765625000e+03,1.547147827148437500e+03,1.513035888671875000e+03,8.295736988718151679e+02
2.299999999999999961e-02,-6.417953968048095703e-02,1.727673113346099854e-01,8.142198562622070312e+00,-1.925778016448020935e-02,2.245077490806579590e-02,3.601893901824951172e+00,-3.813241327118022106e-03,-5.013401482328441738e-02,5.741761425127311913e-02,3.792908151343683115e-02,6.417953968048095703e-02,-1.727673113346099854e-01,-8.142198562622070312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.741761425127311913e-02,3.792908151343683115e-02,1.313074584960937500e+03,1.681265014648437500e+03,1.660294189453125000e+03,1.532159790039062500e+03,-8.227658250485329461e+01
2.400000000000000050e-02,-8.714713901281356812e-02,1.987677812576293945e-01,8.000952720642089844e+00,-2.296759933233261108e-02,2.600046992301940918e-02,-1.412458419799804688e-01,1.386477124919981985e-01,-9.364172397736530984e-02,9.857924566884630757e-02,2.715798756661050306e-02,8.714713901281356812e-02,-1.987677812576293945e-01,-8.000952720642089844e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.386477124919981985e-01,0.000000000000000000e+00,9.857924566884630757e-02,2.715798756661050306e-02,1.301655517578125000e+03,1.661120117187500000e+03,1.772816406250000000e+03,1.644729003906250000e+03,-1.363806951943081458e+02
2.500000000000000139e-02,-1.450708657503128052e-01,2.222732454538345337e-01,5.813617706298828125e+00,-5.792372673749923706e-02,2.350546419620513916e-02,-2.187335014343261719e+00,1.151100840280812332e-01,8.947346624958465999e-02,-3.505615937557803735e-02,5.057910100143737930e-02,1.450708657503128052e-01,-2.222732454538345337e-01,-5.813617706298828125e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.151100840280812332e-01,8.947346624958465999e-02,0.000000000000000000e+00,5.057910100143737930e-02,1.414565429687500000e+03,1.641109252929687500e+03,1.884997436523437500e+03,1.757639648437500000e+03,-6.838549976291741928e+01
2.599999999999999881e-02,-2.261310219764709473e-01,2.307903468608856201e-01,3.537504673004150391e+00,-8.106015622615814209e-02,8.517101407051086426e-03,-2.276113033294677734e+00,1.163813110594254518e-01,9.754314984221848506e-02,3.573274919414004547e-02,-8.123458144544848381e-03,2.261310219764709473e-01,-2.307903468608856201e-01,-3.537504673004150391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.163813110594254518e-01,9.754314984221848506e-02,3.573274919414004547e-02,0.000000000000000000e+00,1.527489990234375000e+03,1.753275512695312500e+03,1.859694458007812500e+03,1.870564941406250000e+03,8.506711620504574967e+02
2.699999999999999969e-02,-2.908476293087005615e-01,2.599892914295196533e-01,5.816786289215087891e+00,-6.471660733222961426e-02,2.919894456863403320e-02,2.279281616210937500e+00,3.832614140195981373e-02,-5.690717875872358666e-03,5.836821751604064773e-02,6.350294333446834805e-02,2.908476293087005615e-01,-2.599892914295196533e-01,-5.816786289215087891e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.832614140195981373e-02,0.000000000000000000e+00,5.836821751604064773e-02,6.350294333446834805e-02,1.639656127929687500e+03,1.866201171875000000e+03,1.972619995117187500e+03,1.845601440429687500e+03,-1.189120006169211337e+02
2.800000000000000058e-02,-3.380845785140991211e-01,2.713694870471954346e-01,3.547952890396118164e+00,-4.723694920539855957e-02,1.138019561767578125e-02,-2.268833398818969727e+00,2.211193280366263725e-02,-2.052144662019110555e-02,5.359809881607487114e-02,2.804065717967606577e-02,3.380845785140991211e-01,-2.713694870471954346e-01,-3.547952890396118164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.211193280366263725e-02,0.000000000000000000e+00,5.359809881607487114e-02,2.804065717967606577e-02,1.752579711914062500e+03,1.841342407226562500e+03,2.084787597656250000e+03,1.958525390625000000e+03,8.657489910615413464e+02
2.900000000000000147e-02,-4.101466834545135498e-01,2.639268040657043457e-01,1.286956667900085449e+00,-7.206210494041442871e-02,-7.442682981491088867e-03,-2.260996222496032715e+00,-1.470268594699793152e-02,5.912086615799240497e-02,3.182373880400723304e-02,1.270727350212010331e-01,4.101466834545135498e-01,-2.639268040657043457e-01,-1.286956667900085449e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.912086615799240497e-02,3.182373880400723304e-02,1.270727350212010331e-01,1.865501953125000000e+03,1.817070678710937500e+03,2.196956787109375000e+03,2.071447998046875000e+03,7.918496993267689277e+02
2.999999999999999889e-02,-5.080364346504211426e-01,2.369407862424850464e-01,3.559195995330810547e+00,-9.788975119590759277e-02,-2.698601782321929932e-02,2.272239327430725098e+00,-5.521826810942262465e-02,2.143794625917277985e-02,2.767485581383193408e-02,-7.570692727433527003e-03,5.080364346504211426e-01,-2.369407862424850464e-01,-3.559195995330810547e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.143794625917277985e-02,2.767485581383193408e-02,0.000000000000000000e+00,1.840659423828125000e+03,1.929995483398437500e+03,2.309880859375000000e+03,2.183614990234375000e+03,7.418392820154082301e+02
3.099999999999999978e-02,-6.333236098289489746e-01,2.280412763357162476e-01,8.219161987304687500e+00,-1.252871751785278320e-01,-8.899509906768798828e-03,4.659965991973876953e+00,1.352320413546767575e-01,2.819622103775051847e-02,-7.522349028167465979e-03,-4.813873117520151013e-02,6.333236098289489746e-01,-2.280412763357162476e-01,-8.219161987304687500e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.352320413546767575e-01,2.819622103775051847e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.816004394531250000e+03,2.043318603515625000e+03,2.423202392578125000e+03,2.150876220703125000e+03,-1.902576486584142970e+02
3.200000000000000067e-02,-7.599375247955322266e-01,2.137784212827682495e-01,8.119371414184570312e+00,-1.266139149665832520e-01,-1.426285505294799805e-02,-9.979057312011718750e-02,1.836930423490811537e-01,9.820294768645738970e-02,1.360353039050649603e-02,1.355336634021578612e-01,7.599375247955322266e-01,-2.137784212827682495e-01,-8.119371414184570312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.836930423490811537e-01,9.820294768645738970e-02,1.360353039050649603e-02,1.355336634021578612e-01,1.928566772460937500e+03,2.155847656250000000e+03,2.385575927734375000e+03,2.119702148437500000e+03,-1.340733364265999796e+02
3.300000000000000155e-02,-8.364357948303222656e-01,2.031231373548507690e-01,7.625760555267333984e+00,-7.649827003479003906e-02,-1.065528392791748047e-02,-4.936108589172363281e-01,-2.521031816038463158e-02,-5.708876449150288024e-03,-3.315268130629082238e-02,1.116253838378940405e-01,8.364357948303222656e-01,-2.031231373548507690e-01,-7.625760555267333984e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.116253838378940405e-01,2.041194702148437500e+03,2.268311035156250000e+03,2.467982177734375000e+03,2.232330078125000000e+03,-1.760387518266785776e+02
3.400000000000000244e-02,-9.105641245841979980e-01,1.976765245199203491e-01,5.034493446350097656e+00,-7.412832975387573242e-02,-5.446612834930419922e-03,-2.591267108917236328e+00,1.184723439975418624e-01,6.895834599609079740e-02,4.026733419158700505e-02,-1.963545006790537450e-03,9.105641245841979980e-01,-1.976765245199203491e-01,-5.034493446350097656e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.184723439975418624e-01,6.895834599609079740e-02,4.026733419158700505e-02,0.000000000000000000e+00,2.013021484375000000e+03,2.233919677734375000e+03,2.428885253906250000e+03,2.345307128906250000e+03,-8.579356339813654131e+01
3.500000000000000333e-02,-1.009362816810607910e+00,2.173671722412109375e-01,7.492546558380126953e+00,-9.879869222640991211e-02,1.969064772129058838e-02,2.458053112030029297e+00,1.238108470222427926e-01,-4.879058546215422898e-02,-7.010878940639869716e-02,2.951767707205050009e-02,1.009362816810607910e+00,-2.173671722412109375e-01,-7.492546558380126953e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.238108470222427926e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.951767707205050009e-02,2.125157226562500000e+03,2.346875488281250000e+03,2.541840332031250000e+03,2.309124267578125000e+03,-9.994833441444453115e+01
3.599999999999999728e-02,-1.083405494689941406e+00,2.116490006446838379e-01,2.497679233551025391e+00,-7.404267787933349609e-02,-5.718171596527099609e-03,-4.994867324829101562e+00,1.646894787178786734e-01,-6.910164818444555768e-02,1.221452092508698295e-01,-3.021551069021653768e-02,1.083405494689941406e+00,-2.116490006446838379e-01,-2.497679233551025391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.646894787178786734e-01,0.000000000000000000e+00,1.221452092508698295e-01,0.000000000000000000e+00,2.238536132812500000e+03,2.310231445312500000e+03,2.500602294921875000e+03,2.422501220703125000e+03,8.076021421430417604e+02
3.699999999999999817e-02,-1.157458543777465820e+00,2.091508358716964722e-01,2.533785581588745117e+00,-7.405304908752441406e-02,-2.498164772987365723e-03,3.610634803771972656e-02,1.151323255447729288e-01,-2.481632672003038220e-02,5.058420430629904929e-02,1.259081813794322990e-01,1.157458543777465820e+00,-2.091508358716964722e-01,-2.533785581588745117e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.151323255447729288e-01,0.000000000000000000e+00,5.058420430629904929e-02,1.259081813794322990e-01,2.351075927734375000e+03,2.275290527343750000e+03,2.613153808593750000e+03,2.384902099609375000e+03,7.537452592135016403e+02
3.799999999999999906e-02,-1.232907176017761230e+00,1.531285941600799561e-01,9.867724776268005371e-02,-7.544863224029541016e-02,-5.602224171161651611e-02,-2.435108333826065063e+00,6.148166946218504986e-02,7.124481241541946730e-02,1.242464528138584046e-01,-3.807375919034301781e-03,1.232907176017761230e+00,-1.531285941600799561e-01,-9.867724776268005371e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.148166946218504986e-02,7.124481241541946730e-02,1.242464528138584046e-01,0.000000000000000000e+00,2.464027832031250000e+03,2.240761230468750000e+03,2.725293945312500000e+03,2.497853027343750000e+03,7.603420966764923605e+02
3.899999999999999994e-02,-1.339693665504455566e+00,6.935082376003265381e-02,2.612970113754272461e+00,-1.067864894866943359e-01,-8.377777040004730225e-02,2.514292865991592407e+00,1.171745052669905668e-01,7.719588897116255732e-02,-3.700767011186389954e-02,-5.020350435393194921e-02,1.339693665504455566e+00,-6.935082376003265381e-02,-2.612970113754272461e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.171745052669905668e-01,7.719588897116255732e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.576154052734375000e+03,2.353726074218750000e+03,2.838258544921875000e+03,2.458064941406250000e+03,7.486795913868711523e+02
4.000000000000000083e-02,-1.418909788131713867e+00,-4.685203731060028076e-02,2.460983276367187500e+00,-7.921612262725830078e-02,-1.162028610706329346e-01,-1.519868373870849609e-01,9.247761934302703435e-02,-7.248494481303995041e-02,2.724552264629158393e-02,-5.459149365782323127e-02,1.418909788131713867e+00,4.685203731060028076e-02,-2.460983276367187500e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.247761934302703435e-02,0.000000000000000000e+00,2.724552264629158393e-02,0.000000000000000000e+00,2.688725097656250000e+03,2.466246337890625000e+03,2.790839843750000000e+03,2.419658691406250000e+03,8.033593737115443218e+02
4.100000000000000172e-02,-1.431767344474792480e+00,-1.617839038372039795e-01,2.440924167633056641e+00,-1.285755634307861328e-02,-1.149318665266036987e-01,-2.005910873413085938e-02,7.785605613159587990e-02,3.119668134460739164e-02,-4.990817691318948091e-03,8.796509717814647578e-02,1.431767344474792480e+00,1.617839038372039795e-01,-2.440924167633056641e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.785605613159587990e-02,3.119668134460739164e-02,0.000000000000000000e+00,8.796509717814647578e-02,2.801274169921875000e+03,2.427618652343750000e+03,2.903382324218750000e+03,2.382135742187500000e+03,7.920725990562882544e+02
4.200000000000000261e-02,-1.445769786834716797e+00,-3.373803198337554932e-01,-2.376786619424819946e-01,-1.400244235992431641e-02,-1.755964159965515137e-01,-2.678602829575538635e+00,-4.389717507306119260e-02,-4.003117219282771588e-02,4.168094822212339845e-02,8.277301428429717500e-02,1.445769786834716797e+00,3.373803198337554932e-01,2.376786619424819946e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.168094822212339845e-02,8.277301428429717500e-02,2.914266601562500000e+03,2.539718017578125000e+03,2.854006835937500000e+03,2.495127685546875000e+03,8.079176195177064983e+02
4.299999999999999656e-02,-1.420507311820983887e+00,-4.848927259445190430e-01,-8.899009972810745239e-02,2.526247501373291016e-02,-1.475124061107635498e-01,1.486885622143745422e-01,-6.735667816433393851e-02,4.593026909653279838e-02,-1.479477235328746643e-02,1.238646530326235617e-01,1.420507311820983887e+00,4.848927259445190430e-01,8.899009972810745239e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.593026909653279838e-02,0.000000000000000000e+00,1.238646530326235617e-01,2.865056640625000000e+03,2.499386474609375000e+03,2.966577392578125000e+03,2.607648681640625000e+03,8.340694165900847565e+02
