# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
1.099999999999999936e-02,-4.162692278623580933e-02,-4.394570738077163696e-02,4.317258834838867188e+00,1.054380089044570923e-03,-9.022012352943420410e-03,1.195713281631469727e+00,1.196583805500847641e-01,-5.319333175511384293e-02,-2.813472789545085062e-02,5.639988113412863768e-02,4.162692278623580933e-02,4.394570738077163696e-02,-4.317258834838867188e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.196583805500847641e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.639988113412863768e-02,8.256724853515625000e+02,8.350505981445312500e+02,9.081386718750000000e+02,6.545713500976562500e+02,7.736539425671004437e+02
1.200000000000000025e-02,-3.627286478877067566e-02,-5.801098793745040894e-02,5.514654517173767090e-01,5.354057997465133667e-03,-1.406528055667877197e-02,-3.765793383121490479e+00,1.273065145105437002e-01,1.167058665019808650e-02,-5.617248614645121985e-02,6.676410614478631156e-02,3.627286478877067566e-02,5.801098793745040894e-02,-5.514654517173767090e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.273065145105437002e-01,1.167058665019808650e-02,0.000000000000000000e+00,6.676410614478631156e-02,9.388453369140625000e+02,8.342490234375000000e+02,9.056127319335937500e+02,7.677451782226562500e+02,8.866630060828147180e+02
1.299999999999999940e-02,-2.909524552524089813e-02,-7.344444096088409424e-02,-1.518728494644165039e+00,7.177619263529777527e-03,-1.543345302343368530e-02,-2.070193946361541748e+00,5.102936492792999740e-02,9.787899945656319822e-04,3.080772994660184103e-02,9.044741738283446075e-02,2.909524552524089813e-02,7.344444096088409424e-02,1.518728494644165039e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.102936492792999740e-02,9.787899945656319822e-04,3.080772994660184103e-02,9.044741738283446075e-02,1.051735717773437500e+03,9.360932617187500000e+02,9.034292602539062500e+02,8.806362304687500000e+02,8.017188686976012377e+02
1.400000000000000029e-02,-1.260322332382202148e-02,-8.342189341783523560e-02,-3.282192468643188477e+00,1.649202220141887665e-02,-9.977452456951141357e-03,-1.763463973999023438e+00,1.021552654016730094e-01,1.003675421422902531e-01,-2.662678836657578207e-03,-4.277528893002224830e-02,1.260322332382202148e-02,8.342189341783523560e-02,3.282192468643188477e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.021552654016730094e-01,1.003675421422902531e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.164575073242187500e+03,9.418602294921875000e+02,1.015680664062500000e+03,9.934760742187500000e+02,7.721441192571820693e+02
1.499999999999999944e-02,-3.001150675117969513e-03,-1.025628894567489624e-01,-3.291797161102294922e+00,9.602072648704051971e-03,-1.914099603891372681e-02,-9.604692459106445312e-03,2.646953779643755958e-02,1.210149644480823516e-03,2.636727811857536921e-02,-6.847386045403976162e-03,3.001150675117969513e-03,1.025628894567489624e-01,3.291797161102294922e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.646953779643755958e-02,1.210149644480823516e-03,2.636727811857536921e-02,0.000000000000000000e+00,1.277122314453125000e+03,1.054404296875000000e+03,1.011246643066406250e+03,9.895686035156250000e+02,7.807760562539079956e+02
1.600000000000000033e-02,2.807166986167430878e-02,-1.235296204686164856e-01,-3.136814832687377930e+00,3.107282053679227829e-02,-2.096673101186752319e-02,1.549823284149169922e-01,3.177299679517024689e-02,-2.323164854619809427e-02,-4.604385951971654012e-02,-3.972278873423752688e-02,-2.807166986167430878e-02,1.235296204686164856e-01,3.136814832687377930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.177299679517024689e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.389642211914062500e+03,1.059737792968750000e+03,1.123818115234375000e+03,9.857258300781250000e+02,8.546235237041154278e+02
1.700000000000000122e-02,6.232956051826477051e-02,-1.645867824554443359e-01,-5.146136760711669922e+00,3.425789065659046173e-02,-4.105716198682785034e-02,-2.009321928024291992e+00,-4.400941109879262514e-02,1.235150351943529873e-01,1.069709638715773542e-01,4.096774522942880914e-03,-6.232956051826477051e-02,1.645867824554443359e-01,5.146136760711669922e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.235150351943529873e-01,1.069709638715773542e-01,4.096774522942880914e-03,1.502522338867187500e+03,1.053932250976562500e+03,1.116501586914062500e+03,9.823347167968750000e+02,-1.401730776570249475e+02
1.799999999999999864e-02,1.107407286763191223e-01,-2.179835140705108643e-01,-3.817359685897827148e+00,4.841116815805435181e-02,-5.339673161506652832e-02,1.328777074813842773e+00,-3.628916214330470125e-02,1.194475600072153199e-01,1.213269059416448858e-01,-2.103876416743637179e-03,-1.107407286763191223e-01,2.179835140705108643e-01,3.817359685897827148e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.194475600072153199e-01,1.213269059416448858e-01,0.000000000000000000e+00,1.614846923828125000e+03,1.166699218750000000e+03,1.229268920898437500e+03,1.014492431640625000e+03,8.775257399800416351e+02
1.899999999999999953e-02,1.703532636165618896e-01,-2.826682031154632568e-01,2.922181189060211182e-01,5.961253494024276733e-02,-6.468468904495239258e-02,4.109577804803848267e+00,-3.526949695025358850e-02,2.749975017910675362e-02,5.045093564604595515e-02,1.243441296720791539e-01,-1.703532636165618896e-01,2.826682031154632568e-01,-2.922181189060211182e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.749975017910675362e-02,5.045093564604595515e-02,1.243441296720791539e-01,1.595607177734375000e+03,1.279929199218750000e+03,1.342500000000000000e+03,1.009402160644531250e+03,7.700935726443387921e+02
2.000000000000000042e-02,2.272395193576812744e-01,-3.458808064460754395e-01,2.452819824218750000e+00,5.688625574111938477e-02,-6.321260333061218262e-02,2.160601705312728882e+00,1.057025782059731883e-02,1.128045619529298993e-01,-1.887117913324756757e-02,-4.731099683816797352e-02,-2.272395193576812744e-01,3.458808064460754395e-01,-2.452819824218750000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.057025782059731883e-02,1.128045619529298993e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.577145263671875000e+03,1.392834716796875000e+03,1.455406005859375000e+03,1.121587280273437500e+03,7.496625868829089541e+02
