# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
1.099999999999999936e-02,-5.196823738515377045e-03,5.200613662600517273e-02,-2.235563516616821289e+00,2.774620428681373596e-03,1.948190480470657349e-02,-1.323399305343627930e+00,3.963026707984826369e-02,2.247126354843328316e-02,2.031480240382833868e-03,3.271425725351150698e-02,5.196823738515377045e-03,-5.200613662600517273e-02,2.235563516616821289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.963026707984826369e-02,2.247126354843328316e-02,2.031480240382833868e-03,3.271425725351150698e-02,7.593198242187500000e+02,9.332984008789062500e+02,6.269185180664062500e+02,9.366446533203125000e+02,7.918214373041776071e+02
1.200000000000000025e-02,2.388813067227602005e-03,8.121892064809799194e-02,-1.891360640525817871e+00,7.585636805742979050e-03,2.921278402209281921e-02,3.442028760910034180e-01,2.438844454858905136e-02,-3.873033303932438276e-02,7.160328037020775860e-02,-5.114556410325576952e-02,-2.388813067227602005e-03,-8.121892064809799194e-02,1.891360640525817871e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.438844454858905136e-02,0.000000000000000000e+00,7.160328037020775860e-02,0.000000000000000000e+00,7.608728637695312500e+02,1.045901367187500000e+03,6.495848999023437500e+02,1.049132934570312500e+03,8.118448284601976184e+02
1.299999999999999940e-02,8.850435726344585419e-03,1.259730011224746704e-01,-1.886352539062500000e+00,6.461622659116983414e-03,4.475408047437667847e-02,5.008101463317871094e-03,3.761595997309388761e-02,-2.344508721314025879e-02,2.213909626431637481e-02,-2.460241360497908425e-02,-8.850435726344585419e-03,-1.259730011224746704e-01,1.886352539062500000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.761595997309388761e-02,0.000000000000000000e+00,2.213909626431637481e-02,0.000000000000000000e+00,8.734177246093750000e+02,1.040757446289062500e+03,7.621314086914062500e+02,1.043911132812500000e+03,8.305453897572861024e+02
1.400000000000000029e-02,1.637829653918743134e-02,1.570872664451599121e-01,-1.880741000175476074e+00,7.527860812842845917e-03,3.111426532268524170e-02,5.611538887023925781e-03,6.132696451884662309e-02,-1.841313834598108656e-02,6.268778480929777797e-03,-2.860824381424786900e-02,-1.637829653918743134e-02,-1.570872664451599121e-01,1.880741000175476074e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.132696451884662309e-02,0.000000000000000000e+00,6.268778480929777797e-03,0.000000000000000000e+00,9.859624633789062500e+02,1.035734741210937500e+03,8.746780395507812500e+02,1.038812255859375000e+03,8.563011375154814004e+02
1.499999999999999944e-02,2.493939176201820374e-02,1.727018952369689941e-01,-2.847025632858276367e+00,8.561095222830772400e-03,1.561462879180908203e-02,-9.662846326828002930e-01,-5.381481441158156298e-02,9.746467952046879157e-02,3.205316552949571962e-02,-2.047793711333614763e-02,-2.493939176201820374e-02,-1.727018952369689941e-01,2.847025632858276367e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.746467952046879157e-02,3.205316552949571962e-02,0.000000000000000000e+00,1.098669067382812500e+03,1.030668823242187500e+03,9.284902343750000000e+02,1.033995849609375000e+03,7.779614489751170368e+02
1.600000000000000033e-02,3.930369019508361816e-02,1.750379353761672974e-01,1.072273254394531250e+00,1.436429843306541443e-02,2.336040139198303223e-03,3.919298887252807617e+00,8.702438232665982154e-02,-3.476584209010147308e-02,8.208743132412109345e-02,2.045568099887259961e-02,-3.930369019508361816e-02,-1.750379353761672974e-01,-1.072273254394531250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.702438232665982154e-02,0.000000000000000000e+00,8.208743132412109345e-02,2.045568099887259961e-02,1.091627929687500000e+03,1.143866943359375000e+03,1.041689941406250000e+03,1.028477661132812500e+03,7.894893703605896462e+02
1.700000000000000122e-02,5.439724400639533997e-02,1.784734874963760376e-01,1.053041458129882812e+00,1.509355381131172180e-02,3.435552120208740234e-03,-1.923179626464843750e-02,9.136725634171152799e-02,-6.581787077563641675e-03,3.650660310174842771e-02,1.324840082631541793e-01,-5.439724400639533997e-02,-1.784734874963760376e-01,-1.053041458129882812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.136725634171152799e-02,0.000000000000000000e+00,3.650660310174842771e-02,1.324840082631541793e-01,1.085408447265625000e+03,1.136409790039062500e+03,1.154232421875000000e+03,1.141026489257812500e+03,7.680099175682569239e+02
1.799999999999999864e-02,4.784477502107620239e-02,1.817144751548767090e-01,-9.306710958480834961e-01,-6.552468985319137573e-03,3.240987658500671387e-03,-1.983712553977966309e+00,1.803947412743443779e-02,-4.074727294156602064e-03,7.909387078498247847e-02,1.413095010731660328e-01,-4.784477502107620239e-02,-1.817144751548767090e-01,9.306710958480834961e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.803947412743443779e-02,0.000000000000000000e+00,7.909387078498247847e-02,1.413095010731660328e-01,1.198284423828125000e+03,1.128801269531250000e+03,1.266447143554687500e+03,1.253903320312500000e+03,8.069144679825330968e+02
1.899999999999999953e-02,2.877985872328281403e-02,1.745929867029190063e-01,-2.912214756011962891e+00,-1.906491629779338837e-02,-7.121488451957702637e-03,-1.981543660163879395e+00,-6.167783103830819236e-02,1.034808752802036658e-01,-3.355344022148132321e-02,4.433100137504701610e-02,-2.877985872328281403e-02,-1.745929867029190063e-01,2.912214756011962891e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.034808752802036658e-01,0.000000000000000000e+00,4.433100137504701610e-02,1.311159912109375000e+03,1.121372314453125000e+03,1.378662231445312500e+03,1.366779663085937500e+03,7.689082769050131674e+02
2.000000000000000042e-02,-3.843168495222926140e-03,1.561853885650634766e-01,-4.995719909667968750e+00,-3.262302721850574017e-02,-1.840759813785552979e-02,-2.083505153656005859e+00,7.009841608148181802e-02,1.492426716768655570e-01,-4.345756578859225061e-02,2.036896495710817379e-02,3.843168495222926140e-03,-1.561853885650634766e-01,4.995719909667968750e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.009841608148181802e-02,1.492426716768655570e-01,0.000000000000000000e+00,2.036896495710817379e-02,1.424052490234375000e+03,1.233571044921875000e+03,1.365326171875000000e+03,1.479672973632812500e+03,7.934322636335277821e+02
2.100000000000000130e-02,-2.458076551556587219e-02,1.494292467832565308e-01,-4.977180957794189453e+00,-2.073759702034294605e-02,-6.756141781806945801e-03,1.853895187377929688e-02,-3.730321060345450496e-02,1.110071065596266310e-01,1.116886350946753315e-01,5.940623909324980328e-02,2.458076551556587219e-02,-1.494292467832565308e-01,4.977180957794189453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.110071065596266310e-01,1.116886350946753315e-01,5.940623909324980328e-02,1.409990966796875000e+03,1.346119873046875000e+03,1.352655151367187500e+03,1.592215576171875000e+03,7.684977273662663038e+02
2.199999999999999872e-02,-4.777333885431289673e-02,1.692816317081451416e-01,-4.976425170898437500e+00,-2.319257333874702454e-02,1.985238492488861084e-02,7.557868957519531250e-04,3.171927894310217627e-02,5.092834394596679193e-03,1.360913948065256007e-01,-6.104475481849649943e-02,4.777333885431289673e-02,-1.692816317081451416e-01,4.976425170898437500e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.171927894310217627e-02,5.092834394596679193e-03,1.360913948065256007e-01,0.000000000000000000e+00,1.522536499023437500e+03,1.458665649414062500e+03,1.465200927734375000e+03,1.704761108398437500e+03,7.740852453911360271e+02
2.299999999999999961e-02,-7.295063883066177368e-02,1.905503869056701660e-01,-4.134292602539062500e+00,-2.517729997634887695e-02,2.126875519752502441e-02,8.421325683593750000e-01,7.003856533817151564e-02,3.901668568845932661e-03,4.173420116993549478e-02,1.183884002728572832e-01,7.295063883066177368e-02,-1.905503869056701660e-01,4.134292602539062500e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.003856533817151564e-02,3.901668568845932661e-03,4.173420116993549478e-02,1.183884002728572832e-01,1.634942016601562500e+03,1.488700317382812500e+03,1.577887084960937500e+03,1.683945556640625000e+03,7.692733392023683336e+02
2.400000000000000050e-02,-9.105921536684036255e-02,1.863445937633514404e-01,-5.689420700073242188e+00,-1.810857653617858887e-02,-4.205793142318725586e-03,-1.555128097534179688e+00,-2.054920061174827367e-02,-2.601247295932500314e-02,-3.694373722029943574e-03,1.201636807999307832e-01,9.105921536684036255e-02,-1.863445937633514404e-01,5.689420700073242188e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.201636807999307832e-01,1.747746582031250000e+03,1.507171508789062500e+03,1.690173461914062500e+03,1.796750610351562500e+03,-8.531708275985654666e+01
2.500000000000000139e-02,-1.227755770087242126e-01,1.707677096128463745e-01,-1.002529239654541016e+01,-3.171636164188385010e-02,-1.557688415050506592e-02,-4.335871696472167969e+00,1.049497139126097899e-02,-2.566061652670600934e-02,4.825515865635344320e-02,3.185858955682475263e-02,1.227755770087242126e-01,-1.707677096128463745e-01,1.002529239654541016e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.049497139126097899e-02,0.000000000000000000e+00,4.825515865635344320e-02,3.185858955682475263e-02,1.861014282226562500e+03,1.490431152343750000e+03,1.669119628906250000e+03,1.910019409179687500e+03,-1.564432903415435305e+02
2.599999999999999881e-02,-1.542470008134841919e-01,1.563760787248611450e-01,-9.884922981262207031e+00,-3.147142380475997925e-02,-1.439163088798522949e-02,1.403694152832031250e-01,1.357633810653188257e-02,1.357914516200112720e-01,9.191165359744371544e-02,-4.464663484369478519e-02,1.542470008134841919e-01,-1.563760787248611450e-01,9.884922981262207031e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.357633810653188257e-02,1.357914516200112720e-01,9.191165359744371544e-02,0.000000000000000000e+00,1.836632690429687500e+03,1.474831542968750000e+03,1.781688720703125000e+03,2.022541748046875000e+03,-1.330006764915668214e+02
2.699999999999999969e-02,-2.260443717241287231e-01,1.457127183675765991e-01,-7.265882968902587891e+00,-7.179737091064453125e-02,-1.066336035728454590e-02,2.619040012359619141e+00,-7.956968084762536253e-02,8.841042533849173546e-02,4.286709086033616001e-02,4.525559137413801003e-02,2.260443717241287231e-01,-1.457127183675765991e-01,7.265882968902587891e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.841042533849173546e-02,4.286709086033616001e-02,4.525559137413801003e-02,1.931387084960937500e+03,1.587813964843750000e+03,1.894670654296875000e+03,1.993939453125000000e+03,-4.149998348435431694e+00
2.800000000000000058e-02,-2.813133895397186279e-01,1.147723719477653503e-01,-4.971711635589599609e+00,-5.526901781558990479e-02,-3.094034641981124878e-02,2.294171333312988281e+00,-4.374553712562839758e-02,4.879776755878376115e-03,6.659390285845848134e-02,1.654183317009560311e-02,2.813133895397186279e-01,-1.147723719477653503e-01,4.971711635589599609e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.879776755878376115e-03,6.659390285845848134e-02,1.654183317009560311e-02,1.904987792968750000e+03,1.700742309570312500e+03,2.007598388671875000e+03,2.106102783203125000e+03,8.245245084815037444e+02
2.900000000000000147e-02,-3.629656136035919189e-01,1.021795347332954407e-01,-4.183001518249511719e+00,-8.165222406387329102e-02,-1.259283721446990967e-02,7.887101173400878906e-01,-5.363934225991028037e-02,-1.953229415495713606e-02,-3.959173106809715792e-02,8.052358686933974719e-02,3.629656136035919189e-01,-1.021795347332954407e-01,4.183001518249511719e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.052358686933974719e-02,1.879461547851562500e+03,1.723192504882812500e+03,2.120275390625000000e+03,2.218517089843750000e+03,8.205766372538406586e+02
2.999999999999999889e-02,-4.850551784038543701e-01,9.677215665578842163e-02,-6.492544651031494141e+00,-1.220895648002624512e-01,-5.407378077507019043e-03,-2.309543132781982422e+00,1.155596107989877858e-01,7.857351053934334695e-03,8.545664529055349568e-02,1.087153986804126476e-01,4.850551784038543701e-01,-9.677215665578842163e-02,6.492544651031494141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.155596107989877858e-01,7.857351053934334695e-03,8.545664529055349568e-02,1.087153986804126476e-01,1.855053466796875000e+03,1.701697631835937500e+03,2.089421630859375000e+03,2.331447509765625000e+03,-1.403177038253709839e+02
3.099999999999999978e-02,-6.300014257431030273e-01,1.162524148821830750e-01,-5.288937091827392578e+00,-1.449462473392486572e-01,1.948025822639465332e-02,1.203607559204101562e+00,6.629530816919401714e-02,3.644032890001662472e-02,-2.660456741812913806e-02,8.120614038063909967e-02,6.300014257431030273e-01,-1.162524148821830750e-01,5.288937091827392578e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.629530816919401714e-02,3.644032890001662472e-02,0.000000000000000000e+00,8.120614038063909967e-02,1.830635009765625000e+03,1.750296264648437500e+03,2.202167480468750000e+03,2.443792724609375000e+03,-7.144213785022751040e+01
3.200000000000000067e-02,-8.140949606895446777e-01,1.472764164209365845e-01,-7.689033985137939453e+00,-1.840935349464416504e-01,3.102400153875350952e-02,-2.400096893310546875e+00,-1.623202884493771259e-02,1.626059117900486850e-01,7.073177534557817392e-02,4.280491236198661481e-02,8.140949606895446777e-01,-1.472764164209365845e-01,7.689033985137939453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.626059117900486850e-01,7.073177534557817392e-02,4.280491236198661481e-02,1.943581054687500000e+03,1.862441406250000000e+03,2.169368408203125000e+03,2.556738037109375000e+03,-1.575879954807803074e+02
3.300000000000000155e-02,-9.811923503875732422e-01,2.041431814432144165e-01,-7.691381454467773438e+00,-1.670973896980285645e-01,5.686676502227783203e-02,-2.347469329833984375e-03,2.575493281057224942e-02,5.101291423630581467e-02,1.297031794262283877e-01,8.172265209673924835e-02,9.811923503875732422e-01,-2.041431814432144165e-01,7.691381454467773438e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.575493281057224942e-02,5.101291423630581467e-02,1.297031794262283877e-01,8.172265209673924835e-02,2.056127197265625000e+03,1.974986694335937500e+03,2.281913574218750000e+03,2.669284179687500000e+03,-1.119490745264023985e+02
3.400000000000000244e-02,-1.156796455383300781e+00,2.637119293212890625e-01,-5.347307682037353516e+00,-1.756041049957275391e-01,5.956874787807464600e-02,2.344073772430419922e+00,1.114488291193356240e-01,-1.130159320871623740e-02,-4.058378663191117286e-02,7.723467093487047797e-02,1.156796455383300781e+00,-2.637119293212890625e-01,5.347307682037353516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.114488291193356240e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.723467093487047797e-02,2.026778686523437500e+03,2.087923583984375000e+03,2.394849609375000000e+03,2.781439453125000000e+03,-9.954283934833816261e+01
3.500000000000000333e-02,-1.365316033363342285e+00,3.479714691638946533e-01,-1.019088459014892578e+01,-2.085195779800415039e-01,8.425953984260559082e-02,-4.843576908111572266e+00,6.768717507982183190e-02,1.339965660576436512e-01,5.998687216288377255e-02,1.187273225376470898e-01,1.365316033363342285e+00,-3.479714691638946533e-01,1.019088459014892578e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.768717507982183190e-02,1.339965660576436512e-01,5.998687216288377255e-02,1.187273225376470898e-01,2.140132568359375000e+03,2.057408447265625000e+03,2.357101562500000000e+03,2.894791503906250000e+03,-2.098344453344601561e+02
3.599999999999999728e-02,-1.578553080558776855e+00,4.408519864082336426e-01,-1.020250606536865234e+01,-2.132370471954345703e-01,9.288051724433898926e-02,-1.162147521972656250e-02,1.530692416810209254e-02,1.046896967888564789e-01,1.076283416367981027e-01,1.551457592195383886e-03,1.578553080558776855e+00,-4.408519864082336426e-01,1.020250606536865234e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.530692416810209254e-02,1.046896967888564789e-01,1.076283416367981027e-01,1.551457592195383886e-03,2.252680175781250000e+03,2.169952148437500000e+03,2.469645263671875000e+03,3.007339111328125000e+03,-1.181138745173516043e+02
3.699999999999999817e-02,-1.801148533821105957e+00,5.376393198966979980e-01,-7.527092456817626953e+00,-2.225954532623291016e-01,9.678733348846435547e-02,2.675413608551025391e+00,-7.281506466111944964e-02,7.982998312646626127e-02,1.396214500049314244e-01,-7.903630023766103352e-02,1.801148533821105957e+00,-5.376393198966979980e-01,7.527092456817626953e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.982998312646626127e-02,1.396214500049314244e-01,0.000000000000000000e+00,2.352698486328125000e+03,2.282944335937500000e+03,2.582636718750000000e+03,2.969170410156250000e+03,1.459388901514678594e+01
3.799999999999999906e-02,-1.997543215751647949e+00,6.060765385627746582e-01,-4.599061965942382812e+00,-1.963946819305419922e-01,6.843721866607666016e-02,2.928030490875244141e+00,2.832528452282642023e-02,1.507251013396574413e-01,9.156989997347961263e-02,9.277224680156108405e-02,1.997543215751647949e+00,-6.060765385627746582e-01,4.599061965942382812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.832528452282642023e-02,1.507251013396574413e-01,9.156989997347961263e-02,9.277224680156108405e-02,2.450316894531250000e+03,2.395978271484375000e+03,2.695670166015625000e+03,2.918203613281250000e+03,8.219091874951351429e+02
3.899999999999999994e-02,-2.164501905441284180e+00,6.431968212127685547e-01,-4.609361171722412109e+00,-1.669586896896362305e-01,3.712028264999389648e-02,-1.029920578002929688e-02,2.421539167025422296e-02,-5.709738660983745828e-03,3.945596695548013455e-02,-1.416655783174573108e-02,2.164501905441284180e+00,-6.431968212127685547e-01,4.609361171722412109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.421539167025422296e-02,0.000000000000000000e+00,3.945596695548013455e-02,0.000000000000000000e+00,2.562864257812500000e+03,2.508522216796875000e+03,2.808214111328125000e+03,3.030750976562500000e+03,7.284387962354527417e+02
4.000000000000000083e-02,-2.338022470474243164e+00,6.817817687988281250e-01,-4.413923740386962891e+00,-1.735205650329589844e-01,3.858494758605957031e-02,1.954374313354492188e-01,5.381200679376334228e-02,1.017961781392392046e-01,9.114760772125871102e-02,1.000292847466972695e-01,2.338022470474243164e+00,-6.817817687988281250e-01,4.413923740386962891e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.381200679376334228e-02,1.017961781392392046e-01,9.114760772125871102e-02,1.000292847466972695e-01,2.675377441406250000e+03,2.468933837890625000e+03,2.920792480468750000e+03,2.978787597656250000e+03,7.791349046829595864e+02
4.100000000000000172e-02,-2.508831739425659180e+00,6.551989912986755371e-01,-4.417436122894287109e+00,-1.708092689514160156e-01,-2.658277750015258789e-02,-3.512382507324218750e-03,-4.116907083392568056e-02,3.527950572636996684e-02,-1.572602397497419729e-02,-7.061359243360279536e-03,2.508831739425659180e+00,-6.551989912986755371e-01,4.417436122894287109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.527950572636996684e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.787923828125000000e+03,2.581479003906250000e+03,3.033337646484375000e+03,3.091333984375000000e+03,7.791473491771636191e+02
4.200000000000000261e-02,-2.686337947845458984e+00,6.273661851882934570e-01,-1.763670802116394043e+00,-1.775062084197998047e-01,-2.783280611038208008e-02,2.653765320777893066e+00,3.221966388015733845e-02,6.292996103952794296e-02,9.672398254680436569e-02,-2.604610867316455025e-03,2.686337947845458984e+00,-6.273661851882934570e-01,1.763670802116394043e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.221966388015733845e-02,6.292996103952794296e-02,9.672398254680436569e-02,0.000000000000000000e+00,2.741274414062500000e+03,2.694466552734375000e+03,2.981788574218750000e+03,3.037532470703125000e+03,7.987927471694051746e+02
4.299999999999999656e-02,-2.823273658752441406e+00,6.305882930755615234e-01,3.583446979522705078e+00,-1.369357109069824219e-01,3.222107887268066406e-03,5.347117781639099121e+00,8.263601201259154760e-02,3.369343255888645333e-02,-4.897950793860759988e-02,7.826228181026614883e-03,2.823273658752441406e+00,-6.305882930755615234e-01,-3.583446979522705078e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.263601201259154760e-02,3.369343255888645333e-02,0.000000000000000000e+00,7.826228181026614883e-03,2.695276123046875000e+03,2.807902587890625000e+03,3.095226562500000000e+03,2.984549804687500000e+03,7.727869440491660953e+02
