# t,ob0,ob1,ob2,ob3,ob4,ob5,ac0,ac1,ac2,ac3,p,q,r,p-sp,q-sp,r-sp,y0,y1,y2,y3,w0,w1,w2,w3,reward
1.400000000000000029e-02,-1.595322601497173309e-02,3.909092769026756287e-02,-2.497179508209228516e+00,3.730742260813713074e-03,1.238714903593063354e-03,3.820967674255371094e-02,3.026483689894885962e-02,1.413396803333319407e-02,1.229535153679202630e-01,-1.142609343594588878e-02,1.595322601497173309e-02,-3.909092769026756287e-02,2.497179508209228516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.026483689894885962e-02,1.413396803333319407e-02,1.229535153679202630e-01,0.000000000000000000e+00,7.577225341796875000e+02,8.042933349609375000e+02,6.521868286132812500e+02,8.505869750976562500e+02,7.572388150976020142e+02
1.499999999999999944e-02,-1.271362695842981339e-02,5.299364775419235229e-02,-6.208058595657348633e-01,3.239599056541919708e-03,1.390272006392478943e-02,1.876373648643493652e+00,9.407904280201469238e-02,6.420324439654354065e-02,6.877242056034763018e-02,7.479000475429259387e-02,1.271362695842981339e-02,-5.299364775419235229e-02,6.208058595657348633e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.407904280201469238e-02,6.420324439654354065e-02,6.877242056034763018e-02,7.479000475429259387e-02,8.699557495117187500e+02,9.171513061523437500e+02,7.650456542968750000e+02,8.497330322265625000e+02,8.110593134696915740e+02
1.600000000000000033e-02,-3.466676280368119478e-04,6.135864555835723877e-02,-6.206128597259521484e-01,1.236695933039300144e-02,8.364997804164886475e-03,1.929998397827148438e-04,2.048362515354628516e-02,1.311246012447232212e-01,-5.499557157663234608e-02,7.266217081928216803e-02,3.466676280368119478e-04,-6.135864555835723877e-02,6.206128597259521484e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.048362515354628516e-02,1.311246012447232212e-01,0.000000000000000000e+00,7.266217081928216803e-02,9.825014038085937500e+02,1.029697021484375000e+03,8.775913696289062500e+02,9.622786865234375000e+02,8.064040269045950708e+02
1.700000000000000122e-02,1.362109929323196411e-02,7.087855041027069092e-02,-2.508069515228271484e+00,1.396776692126877606e-02,9.519904851913452148e-03,-1.887456655502319336e+00,-1.200040500919277719e-03,8.866881722633446206e-02,8.842670651622130951e-02,2.180732670104621254e-02,-1.362109929323196411e-02,-7.087855041027069092e-02,2.508069515228271484e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.866881722633446206e-02,8.842670651622130951e-02,2.180732670104621254e-02,1.095361328125000000e+03,1.141928588867187500e+03,8.760989379882812500e+02,1.075139282226562500e+03,7.856665968125274730e+02
1.799999999999999864e-02,3.811561316251754761e-02,8.942095935344696045e-02,-2.507390022277832031e+00,2.449451386928558350e-02,1.854240894317626953e-02,6.794929504394531250e-04,-5.285968016980238660e-02,-3.740077288964319124e-03,9.615380058176117850e-02,2.754132936647719562e-02,-3.811561316251754761e-02,-8.942095935344696045e-02,2.507390022277832031e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.615380058176117850e-02,2.754132936647719562e-02,1.207906860351562500e+03,1.254474365234375000e+03,9.886447143554687500e+02,1.187684814453125000e+03,7.913303511383802515e+02
1.899999999999999953e-02,6.521107256412506104e-02,1.099974364042282104e-01,-2.524582862854003906e+00,2.709545940160751343e-02,2.057647705078125000e-02,-1.719284057617187500e-02,-2.913708165893408308e-02,9.184855099775515730e-02,1.222814533274700077e-01,-5.426587404707251816e-02,-6.521107256412506104e-02,-1.099974364042282104e-01,2.524582862854003906e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.184855099775515730e-02,1.222814533274700077e-01,0.000000000000000000e+00,1.198946289062500000e+03,1.244410278320312500e+03,1.101187500000000000e+03,1.300233398437500000e+03,7.880580320825851004e+02
2.000000000000000042e-02,6.897278875112533569e-02,1.320572197437286377e-01,1.538334846496582031e+00,3.761716187000274658e-03,2.205978333950042725e-02,4.062917709350585938e+00,8.793179821824073650e-02,3.158013782430067751e-02,1.035658847336431293e-01,4.729822349877259996e-02,-6.897278875112533569e-02,-1.320572197437286377e-01,-1.538334846496582031e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.793179821824073650e-02,3.158013782430067751e-02,1.035658847336431293e-01,4.729822349877259996e-02,1.189517578125000000e+03,1.357632446289062500e+03,1.214411132812500000e+03,1.288415649414062500e+03,7.960694018783556203e+02
2.100000000000000130e-02,7.442202419042587280e-02,1.550971567630767822e-01,3.545403480529785156e+00,5.449235439300537109e-03,2.303993701934814453e-02,2.007068634033203125e+00,2.915832078417713788e-02,8.875254057669620944e-02,4.370104298874932791e-02,5.764487009917698690e-02,-7.442202419042587280e-02,-1.550971567630767822e-01,-3.545403480529785156e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.915832078417713788e-02,8.875254057669620944e-02,4.370104298874932791e-02,5.764487009917698690e-02,1.180653442382812500e+03,1.470512329101562500e+03,1.327291748046875000e+03,1.400626342773437500e+03,8.099243491044530856e+02
2.199999999999999872e-02,6.781344115734100342e-02,1.914683133363723755e-01,3.548499584197998047e+00,-6.608583033084869385e-03,3.637115657329559326e-02,3.096103668212890625e-03,-4.945265492013677100e-02,5.143397622695312921e-02,3.269725014182610356e-02,9.215824374292358456e-03,-6.781344115734100342e-02,-1.914683133363723755e-01,-3.548499584197998047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.143397622695312921e-02,3.269725014182610356e-02,9.215824374292358456e-03,1.293198608398437500e+03,1.583058593750000000e+03,1.439837890625000000e+03,1.513171508789062500e+03,8.315373258037218420e+02
2.299999999999999961e-02,6.040193885564804077e-02,2.308778315782546997e-01,4.346089363098144531e+00,-7.411502301692962646e-03,3.940951824188232422e-02,7.975897789001464844e-01,-8.278904760192995482e-03,-3.896722767576243918e-02,5.329638221849725133e-02,4.042729098990777842e-02,-6.040193885564804077e-02,-2.308778315782546997e-01,-4.346089363098144531e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.329638221849725133e-02,4.042729098990777842e-02,1.405611572265625000e+03,1.695737060546875000e+03,1.552516601562500000e+03,1.577769531250000000e+03,8.222536861305470666e+02
2.400000000000000050e-02,5.842518433928489685e-02,2.675431072711944580e-01,4.235609054565429688e+00,-1.976754516363143921e-03,3.666527569293975830e-02,-1.104803085327148438e-01,1.114789021244139422e-01,-6.239781557206135199e-02,9.494428024907701491e-02,2.343289992394084753e-02,-5.842518433928489685e-02,-2.675431072711944580e-01,-4.235609054565429688e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.114789021244139422e-01,0.000000000000000000e+00,9.494428024907701491e-02,2.343289992394084753e-02,1.392006225585937500e+03,1.675256225585937500e+03,1.665043945312500000e+03,1.690333740234375000e+03,7.694511667154226870e+02
2.500000000000000139e-02,2.157656475901603699e-02,3.032304346561431885e-01,4.127181053161621094e+00,-3.684861958026885986e-02,3.568732738494873047e-02,-1.084280014038085938e-01,1.011592354486745005e-01,1.071989696942562964e-01,-2.942448603954898184e-02,4.697199479263609867e-02,-2.157656475901603699e-02,-3.032304346561431885e-01,-4.127181053161621094e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011592354486745005e-01,1.071989696942562964e-01,0.000000000000000000e+00,4.697199479263609867e-02,1.378721313476562500e+03,1.655258544921875000e+03,1.777571533203125000e+03,1.802897460937500000e+03,7.736903694950489125e+02
2.599999999999999881e-02,-5.205098539590835571e-02,3.379963934421539307e-01,1.893585443496704102e+00,-7.362755015492439270e-02,3.476595878601074219e-02,-2.233595609664916992e+00,1.149255868200760866e-01,9.904300536055954396e-02,3.896520444774111136e-02,-8.833778617262144639e-03,5.205098539590835571e-02,-3.379963934421539307e-01,-1.893585443496704102e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.149255868200760866e-01,9.904300536055954396e-02,3.896520444774111136e-02,0.000000000000000000e+00,1.491638916015625000e+03,1.767432006835937500e+03,1.754807739257812500e+03,1.915815795898437500e+03,8.464514261987054624e+02
2.699999999999999969e-02,-1.105472147464752197e-01,3.937239944934844971e-01,4.191388607025146484e+00,-5.849622935056686401e-02,5.572760105133056641e-02,2.297803163528442383e+00,3.734341578169004389e-02,-9.153413951311806240e-03,6.503078894624697570e-02,6.111778002727841913e-02,1.105472147464752197e-01,-3.937239944934844971e-01,-4.191388607025146484e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.734341578169004389e-02,0.000000000000000000e+00,6.503078894624697570e-02,6.111778002727841913e-02,1.603802001953125000e+03,1.880360717773437500e+03,1.867736450195312500e+03,1.889782592773437500e+03,7.669246336126954020e+02
2.800000000000000058e-02,-1.505239605903625488e-01,4.327125549316406250e-01,1.917678713798522949e+00,-3.997674584388732910e-02,3.898856043815612793e-02,-2.273709893226623535e+00,1.070903973725639835e-02,4.319492424761303684e-03,4.561952835480169444e-02,3.166682495387650176e-02,1.505239605903625488e-01,-4.327125549316406250e-01,-1.917678713798522949e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070903973725639835e-02,4.319492424761303684e-03,4.561952835480169444e-02,3.166682495387650176e-02,1.716726318359375000e+03,1.855167358398437500e+03,1.979903320312500000e+03,2.002707275390625000e+03,8.643966333849631383e+02
2.900000000000000147e-02,-2.152015268802642822e-01,4.544041156768798828e-01,9.371858835220336914e-01,-6.467756628990173340e-02,2.169156074523925781e-02,-9.804928302764892578e-01,-1.537967550235681824e-02,5.560856709717086621e-02,3.854839443221157874e-02,1.243192507720860679e-01,2.152015268802642822e-01,-4.544041156768798828e-01,-9.371858835220336914e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.560856709717086621e-02,3.854839443221157874e-02,1.243192507720860679e-01,1.789877807617187500e+03,1.868764648437500000e+03,2.092285644531250000e+03,2.115416503906250000e+03,7.901038512712649435e+02
2.999999999999999889e-02,-3.056498765945434570e-01,4.686444997787475586e-01,3.180477619171142578e+00,-9.044834971427917480e-02,1.424038410186767578e-02,2.243291735649108887e+00,-5.134179658995241535e-02,1.542382568040692736e-02,2.628593646034681555e-02,-7.906827161179859342e-03,3.056498765945434570e-01,-4.686444997787475586e-01,-3.180477619171142578e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.542382568040692736e-02,2.628593646034681555e-02,0.000000000000000000e+00,1.766822631835937500e+03,1.981684570312500000e+03,2.205204833984375000e+03,2.227588378906250000e+03,7.463833740054188866e+02
3.099999999999999978e-02,-4.220430850982666016e-01,5.022951364517211914e-01,7.750689029693603516e+00,-1.163932085037231445e-01,3.365063667297363281e-02,4.570211410522460938e+00,1.287881951289382154e-01,4.957074467742947355e-02,-1.957626786666845364e-02,-4.274992292477425293e-02,4.220430850982666016e-01,-5.022951364517211914e-01,-7.750689029693603516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.287881951289382154e-01,4.957074467742947355e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.743923095703125000e+03,2.090317626953125000e+03,2.318511474609375000e+03,2.193828125000000000e+03,-1.788633089334496162e+02
3.200000000000000067e-02,-5.384613871574401855e-01,5.305328369140625000e-01,7.706530094146728516e+00,-1.164183020591735840e-01,2.823770046234130859e-02,-4.415893554687500000e-02,1.700141697637845284e-01,1.296599665386912736e-01,6.977419688756255484e-04,1.443749038081942326e-01,5.384613871574401855e-01,-5.305328369140625000e-01,-7.706530094146728516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700141697637845284e-01,1.296599665386912736e-01,6.977419688756255484e-04,1.443749038081942326e-01,1.856476074218750000e+03,2.202855957031250000e+03,2.283362060546875000e+03,2.161632324218750000e+03,-1.438333144518919084e+02
3.300000000000000155e-02,-6.054635047912597656e-01,5.623602867126464844e-01,5.378043174743652344e+00,-6.700211763381958008e-02,3.182744979858398438e-02,-2.328486919403076172e+00,-2.699870784315439032e-02,3.294011753516942753e-03,-3.462049336760063961e-02,1.146543130714450659e-01,6.054635047912597656e-01,-5.623602867126464844e-01,-5.378043174743652344e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.294011753516942753e-03,0.000000000000000000e+00,1.146543130714450659e-01,1.969410034179687500e+03,2.315012939453125000e+03,2.254804199218750000e+03,2.274565673828125000e+03,-1.396583414524041871e+02
3.400000000000000244e-02,-6.488505601882934570e-01,6.206048130989074707e-01,3.300483703613281250e+00,-4.338705539703369141e-02,5.824452638626098633e-02,-2.077559471130371094e+00,1.113247576518692772e-01,7.743859683150949857e-02,4.809076568343880614e-02,-4.964042824783701513e-03,6.488505601882934570e-01,-6.206048130989074707e-01,-3.300483703613281250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.113247576518692772e-01,7.743859683150949857e-02,4.809076568343880614e-02,0.000000000000000000e+00,1.942843139648437500e+03,2.308581787109375000e+03,2.220817871093750000e+03,2.387457275390625000e+03,7.832525204043523672e+02
3.500000000000000333e-02,-7.132713794708251953e-01,7.071509957313537598e-01,5.769515037536621094e+00,-6.442081928253173828e-02,8.654618263244628906e-02,2.469031333923339844e+00,1.243810846588089547e-01,-5.457940048366913266e-02,-6.084654947338477560e-02,2.501979136800997275e-02,7.132713794708251953e-01,-7.071509957313537598e-01,-5.769515037536621094e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.243810846588089547e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.501979136800997275e-02,2.054977050781250000e+03,2.421539306640625000e+03,2.333774658203125000e+03,2.350278808593750000e+03,-1.000353691300917234e+02
3.599999999999999728e-02,-7.506814599037170410e-01,7.709395885467529297e-01,8.205530643463134766e-01,-3.741008043289184570e-02,6.378859281539916992e-02,-4.948961973190307617e+00,1.536244009362014162e-01,-4.510124191918676861e-02,1.169522737841034582e-01,-2.808619436026048299e-02,7.506814599037170410e-01,-7.709395885467529297e-01,-8.205530643463134766e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.536244009362014162e-01,0.000000000000000000e+00,1.169522737841034582e-01,0.000000000000000000e+00,2.168348388671875000e+03,2.383143066406250000e+03,2.297448730468750000e+03,2.463648437500000000e+03,7.955126707409538085e+02
3.699999999999999817e-02,-7.913000583648681641e-01,8.369011282920837402e-01,8.372265100479125977e-01,-4.061859846115112305e-02,6.596153974533081055e-02,1.667344570159912109e-02,1.211170491127355753e-01,-5.270872555425891448e-02,7.244917880504782304e-02,1.175257060033031431e-01,7.913000583648681641e-01,-8.369011282920837402e-01,-8.372265100479125977e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.211170491127355753e-01,0.000000000000000000e+00,7.244917880504782304e-02,1.175257060033031431e-01,2.280891357421875000e+03,2.346480224609375000e+03,2.409997314453125000e+03,2.425082275390625000e+03,7.622779643215048964e+02
3.799999999999999906e-02,-8.323222398757934570e-01,8.508202433586120605e-01,-1.633040189743041992e+00,-4.102218151092529297e-02,1.391911506652832031e-02,-2.470266699790954590e+00,5.767314723775878588e-02,8.084851543742263558e-02,1.232813224847263411e-01,-5.577991496732055687e-03,8.323222398757934570e-01,-8.508202433586120605e-01,1.633040189743041992e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.767314723775878588e-02,8.084851543742263558e-02,1.232813224847263411e-01,0.000000000000000000e+00,2.393849121093750000e+03,2.310266845703125000e+03,2.522131591796875000e+03,2.538039306640625000e+03,7.604183258479120013e+02
3.899999999999999994e-02,-9.043111801147460938e-01,8.390962481498718262e-01,8.898195624351501465e-01,-7.198894023895263672e-02,-1.172399520874023438e-02,2.522859752178192139e+00,1.189971199367903659e-01,6.815813205130172303e-02,-2.851644010087758807e-02,-5.606534698622564483e-02,9.043111801147460938e-01,-8.390962481498718262e-01,-8.898195624351501465e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189971199367903659e-01,6.815813205130172303e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.505973876953125000e+03,2.423233154296875000e+03,2.635097412109375000e+03,2.497302490234375000e+03,7.584885130962583162e+02
4.000000000000000083e-02,-9.465313553810119629e-01,7.974665164947509766e-01,8.280572295188903809e-01,-4.222017526626586914e-02,-4.162973165512084961e-02,-6.176233291625976562e-02,8.371477096579926780e-02,-4.814389800288979004e-02,1.948918214259894033e-02,-5.427914147734227979e-02,9.465313553810119629e-01,-7.974665164947509766e-01,-8.280572295188903809e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.371477096579926780e-02,0.000000000000000000e+00,1.948918214259894033e-02,0.000000000000000000e+00,2.618529785156250000e+03,2.535768554687500000e+03,2.592482666015625000e+03,2.457956298828125000e+03,8.119379547995221174e+02
4.100000000000000172e-02,-9.239225387573242188e-01,7.563412785530090332e-01,7.927709817886352539e-01,2.260881662368774414e-02,-4.112523794174194336e-02,-3.528624773025512695e-02,7.552400056290081709e-02,3.977921375046065966e-02,-4.751493121616788551e-03,8.481081937663280390e-02,9.239225387573242188e-01,-7.563412785530090332e-01,-7.927709817886352539e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.552400056290081709e-02,3.977921375046065966e-02,0.000000000000000000e+00,8.481081937663280390e-02,2.731081298828125000e+03,2.495499511718750000e+03,2.705022460937500000e+03,2.419532958984375000e+03,7.953525630335423102e+02
4.200000000000000261e-02,-9.014552831649780273e-01,6.559827327728271484e-01,-1.807967305183410645e+00,2.246725559234619141e-02,-1.003585457801818848e-01,-2.600738286972045898e+00,-4.633812832776089408e-02,-3.071718350721978907e-02,4.158857294365048141e-02,7.918014166466827430e-02,9.014552831649780273e-01,-6.559827327728271484e-01,1.807967305183410645e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.158857294365048141e-02,7.918014166466827430e-02,2.844061035156250000e+03,2.607612060546875000e+03,2.660335937500000000e+03,2.532512207031250000e+03,8.020184895040779338e+02
4.299999999999999656e-02,-8.419909477233886719e-01,5.835697650909423828e-01,-4.366005420684814453e+00,5.946433544158935547e-02,-7.241296768188476562e-02,-2.558038115501403809e+00,-6.361063352856122233e-02,3.444565806213949893e-02,-5.346887793656107668e-03,1.158714913543093528e-01,8.419909477233886719e-01,-5.835697650909423828e-01,4.366005420684814453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.444565806213949893e-02,0.000000000000000000e+00,1.158714913543093528e-01,2.957033203125000000e+03,2.565229492187500000e+03,2.772454833984375000e+03,2.645484375000000000e+03,8.228116020459782476e+02
